Created as New Dataset;
cm-1;%T
3601,00;81,42
3600,50;81,33
3600,00;81,25
3599,50;81,17
3599,00;81,10
3598,50;81,03
3598,00;80,97
3597,50;80,92
3597,00;80,84
3596,50;80,73
3596,00;80,60
3595,50;80,50
3595,00;80,43
3594,50;80,35
3594,00;80,22
3593,50;80,05
3593,00;79,88
3592,50;79,76
3592,00;79,69
3591,50;79,64
3591,00;79,62
3590,50;79,61
3590,00;79,58
3589,50;79,49
3589,00;79,36
3588,50;79,24
3588,00;79,14
3587,50;79,02
3587,00;78,87
3586,50;78,74
3586,00;78,66
3585,50;78,59
3585,00;78,51
3584,50;78,42
3584,00;78,35
3583,50;78,29
3583,00;78,24
3582,50;78,18
3582,00;78,09
3581,50;77,99
3581,00;77,88
3580,50;77,78
3580,00;77,69
3579,50;77,62
3579,00;77,53
3578,50;77,43
3578,00;77,31
3577,50;77,17
3577,00;77,03
3576,50;76,91
3576,00;76,81
3575,50;76,73
3575,00;76,68
3574,50;76,62
3574,00;76,56
3573,50;76,48
3573,00;76,40
3572,50;76,33
3572,00;76,24
3571,50;76,15
3571,00;76,05
3570,50;75,99
3570,00;75,97
3569,50;75,96
3569,00;75,91
3568,50;75,82
3568,00;75,72
3567,50;75,61
3567,00;75,47
3566,50;75,32
3566,00;75,19
3565,50;75,09
3565,00;74,99
3564,50;74,87
3564,00;74,73
3563,50;74,61
3563,00;74,54
3562,50;74,49
3562,00;74,45
3561,50;74,38
3561,00;74,28
3560,50;74,16
3560,00;74,05
3559,50;73,94
3559,00;73,83
3558,50;73,73
3558,00;73,63
3557,50;73,53
3557,00;73,44
3556,50;73,35
3556,00;73,26
3555,50;73,17
3555,00;73,08
3554,50;73,01
3554,00;72,94
3553,50;72,85
3553,00;72,73
3552,50;72,61
3552,00;72,50
3551,50;72,43
3551,00;72,36
3550,50;72,29
3550,00;72,20
3549,50;72,10
3549,00;72,02
3548,50;71,93
3548,00;71,82
3547,50;71,69
3547,00;71,57
3546,50;71,48
3546,00;71,38
3545,50;71,27
3545,00;71,15
3544,50;71,04
3544,00;70,95
3543,50;70,88
3543,00;70,80
3542,50;70,72
3542,00;70,63
3541,50;70,54
3541,00;70,45
3540,50;70,37
3540,00;70,29
3539,50;70,21
3539,00;70,12
3538,50;70,03
3538,00;69,92
3537,50;69,79
3537,00;69,64
3536,50;69,51
3536,00;69,41
3535,50;69,34
3535,00;69,27
3534,50;69,19
3534,00;69,11
3533,50;69,02
3533,00;68,94
3532,50;68,86
3532,00;68,78
3531,50;68,70
3531,00;68,63
3530,50;68,56
3530,00;68,48
3529,50;68,38
3529,00;68,25
3528,50;68,11
3528,00;67,99
3527,50;67,89
3527,00;67,80
3526,50;67,71
3526,00;67,62
3525,50;67,54
3525,00;67,47
3524,50;67,39
3524,00;67,27
3523,50;67,14
3523,00;67,01
3522,50;66,91
3522,00;66,84
3521,50;66,76
3521,00;66,67
3520,50;66,56
3520,00;66,46
3519,50;66,37
3519,00;66,27
3518,50;66,17
3518,00;66,06
3517,50;65,96
3517,00;65,87
3516,50;65,78
3516,00;65,70
3515,50;65,60
3515,00;65,49
3514,50;65,39
3514,00;65,31
3513,50;65,23
3513,00;65,15
3512,50;65,07
3512,00;64,99
3511,50;64,93
3511,00;64,85
3510,50;64,75
3510,00;64,61
3509,50;64,45
3509,00;64,32
3508,50;64,21
3508,00;64,13
3507,50;64,05
3507,00;63,96
3506,50;63,87
3506,00;63,78
3505,50;63,68
3505,00;63,56
3504,50;63,44
3504,00;63,32
3503,50;63,20
3503,00;63,10
3502,50;63,02
3502,00;62,95
3501,50;62,88
3501,00;62,81
3500,50;62,73
3500,00;62,64
3499,50;62,54
3499,00;62,43
3498,50;62,32
3498,00;62,22
3497,50;62,12
3497,00;62,02
3496,50;61,92
3496,00;61,82
3495,50;61,72
3495,00;61,62
3494,50;61,53
3494,00;61,44
3493,50;61,36
3493,00;61,27
3492,50;61,17
3492,00;61,08
3491,50;60,98
3491,00;60,89
3490,50;60,81
3490,00;60,72
3489,50;60,62
3489,00;60,50
3488,50;60,40
3488,00;60,30
3487,50;60,20
3487,00;60,10
3486,50;60,02
3486,00;59,96
3485,50;59,92
3485,00;59,87
3484,50;59,79
3484,00;59,68
3483,50;59,54
3483,00;59,40
3482,50;59,27
3482,00;59,17
3481,50;59,08
3481,00;59,00
3480,50;58,90
3480,00;58,80
3479,50;58,70
3479,00;58,61
3478,50;58,54
3478,00;58,48
3477,50;58,42
3477,00;58,35
3476,50;58,27
3476,00;58,17
3475,50;58,06
3475,00;57,95
3474,50;57,86
3474,00;57,77
3473,50;57,68
3473,00;57,58
3472,50;57,48
3472,00;57,37
3471,50;57,27
3471,00;57,18
3470,50;57,08
3470,00;56,98
3469,50;56,88
3469,00;56,80
3468,50;56,75
3468,00;56,68
3467,50;56,59
3467,00;56,47
3466,50;56,35
3466,00;56,27
3465,50;56,21
3465,00;56,16
3464,50;56,10
3464,00;56,03
3463,50;55,96
3463,00;55,89
3462,50;55,80
3462,00;55,70
3461,50;55,58
3461,00;55,45
3460,50;55,35
3460,00;55,27
3459,50;55,21
3459,00;55,16
3458,50;55,10
3458,00;55,03
3457,50;54,94
3457,00;54,84
3456,50;54,76
3456,00;54,68
3455,50;54,60
3455,00;54,52
3454,50;54,44
3454,00;54,34
3453,50;54,23
3453,00;54,13
3452,50;54,06
3452,00;54,01
3451,50;53,97
3451,00;53,91
3450,50;53,84
3450,00;53,76
3449,50;53,68
3449,00;53,60
3448,50;53,51
3448,00;53,40
3447,50;53,26
3447,00;53,14
3446,50;53,05
3446,00;53,00
3445,50;52,94
3445,00;52,89
3444,50;52,83
3444,00;52,77
3443,50;52,70
3443,00;52,61
3442,50;52,52
3442,00;52,43
3441,50;52,36
3441,00;52,29
3440,50;52,23
3440,00;52,15
3439,50;52,06
3439,00;51,96
3438,50;51,88
3438,00;51,80
3437,50;51,71
3437,00;51,62
3436,50;51,53
3436,00;51,44
3435,50;51,36
3435,00;51,28
3434,50;51,20
3434,00;51,13
3433,50;51,07
3433,00;51,04
3432,50;51,01
3432,00;50,97
3431,50;50,90
3431,00;50,80
3430,50;50,70
3430,00;50,63
3429,50;50,57
3429,00;50,51
3428,50;50,45
3428,00;50,39
3427,50;50,33
3427,00;50,28
3426,50;50,24
3426,00;50,21
3425,50;50,16
3425,00;50,09
3424,50;50,02
3424,00;49,93
3423,50;49,85
3423,00;49,79
3422,50;49,74
3422,00;49,69
3421,50;49,64
3421,00;49,57
3420,50;49,50
3420,00;49,43
3419,50;49,35
3419,00;49,28
3418,50;49,22
3418,00;49,17
3417,50;49,13
3417,00;49,09
3416,50;49,04
3416,00;48,98
3415,50;48,89
3415,00;48,79
3414,50;48,69
3414,00;48,61
3413,50;48,54
3413,00;48,49
3412,50;48,45
3412,00;48,41
3411,50;48,36
3411,00;48,31
3410,50;48,25
3410,00;48,20
3409,50;48,15
3409,00;48,11
3408,50;48,08
3408,00;48,06
3407,50;48,05
3407,00;48,03
3406,50;48,01
3406,00;47,99
3405,50;47,96
3405,00;47,91
3404,50;47,85
3404,00;47,76
3403,50;47,66
3403,00;47,57
3402,50;47,50
3402,00;47,45
3401,50;47,41
3401,00;47,39
3400,50;47,37
3400,00;47,36
3399,50;47,35
3399,00;47,31
3398,50;47,27
3398,00;47,23
3397,50;47,18
3397,00;47,13
3396,50;47,09
3396,00;47,06
3395,50;47,04
3395,00;47,02
3394,50;46,99
3394,00;46,95
3393,50;46,89
3393,00;46,84
3392,50;46,79
3392,00;46,75
3391,50;46,73
3391,00;46,70
3390,50;46,69
3390,00;46,68
3389,50;46,68
3389,00;46,67
3388,50;46,66
3388,00;46,63
3387,50;46,60
3387,00;46,58
3386,50;46,57
3386,00;46,55
3385,50;46,52
3385,00;46,48
3384,50;46,46
3384,00;46,45
3383,50;46,44
3383,00;46,41
3382,50;46,37
3382,00;46,33
3381,50;46,30
3381,00;46,30
3380,50;46,31
3380,00;46,32
3379,50;46,32
3379,00;46,31
3378,50;46,30
3378,00;46,29
3377,50;46,28
3377,00;46,26
3376,50;46,24
3376,00;46,23
3375,50;46,22
3375,00;46,22
3374,50;46,22
3374,00;46,21
3373,50;46,21
3373,00;46,20
3372,50;46,18
3372,00;46,16
3371,50;46,15
3371,00;46,14
3370,50;46,13
3370,00;46,14
3369,50;46,14
3369,00;46,15
3368,50;46,16
3368,00;46,16
3367,50;46,16
3367,00;46,16
3366,50;46,16
3366,00;46,17
3365,50;46,17
3365,00;46,17
3364,50;46,18
3364,00;46,19
3363,50;46,20
3363,00;46,20
3362,50;46,19
3362,00;46,18
3361,50;46,17
3361,00;46,18
3360,50;46,21
3360,00;46,25
3359,50;46,29
3359,00;46,32
3358,50;46,35
3358,00;46,36
3357,50;46,37
3357,00;46,38
3356,50;46,38
3356,00;46,38
3355,50;46,40
3355,00;46,42
3354,50;46,46
3354,00;46,50
3353,50;46,55
3353,00;46,60
3352,50;46,64
3352,00;46,67
