Created as New Dataset;
cm-1;%T
3296,50;98,70
3296,00;98,71
3295,50;98,70
3295,00;98,69
3294,50;98,66
3294,00;98,65
3293,50;98,65
3293,00;98,67
3292,50;98,69
3292,00;98,71
3291,50;98,71
3291,00;98,70
3290,50;98,68
3290,00;98,68
3289,50;98,68
3289,00;98,70
3288,50;98,69
3288,00;98,67
3287,50;98,64
3287,00;98,63
3286,50;98,63
3286,00;98,65
3285,50;98,66
3285,00;98,68
3284,50;98,69
3284,00;98,70
3283,50;98,72
3283,00;98,73
3282,50;98,73
3282,00;98,71
3281,50;98,69
3281,00;98,69
3280,50;98,68
3280,00;98,69
3279,50;98,71
3279,00;98,73
3278,50;98,74
3278,00;98,73
3277,50;98,70
3277,00;98,67
3276,50;98,67
3276,00;98,68
3275,50;98,70
3275,00;98,70
3274,50;98,71
3274,00;98,71
3273,50;98,71
3273,00;98,71
3272,50;98,71
3272,00;98,72
3271,50;98,72
3271,00;98,71
3270,50;98,71
3270,00;98,72
3269,50;98,74
3269,00;98,76
3268,50;98,77
3268,00;98,77
3267,50;98,76
3267,00;98,74
3266,50;98,73
3266,00;98,71
3265,50;98,71
3265,00;98,72
3264,50;98,71
3264,00;98,70
3263,50;98,69
3263,00;98,70
3262,50;98,73
3262,00;98,77
3261,50;98,80
3261,00;98,79
3260,50;98,77
3260,00;98,75
3259,50;98,74
3259,00;98,74
3258,50;98,73
3258,00;98,73
3257,50;98,72
3257,00;98,71
3256,50;98,71
3256,00;98,71
3255,50;98,71
3255,00;98,71
3254,50;98,73
3254,00;98,74
3253,50;98,76
3253,00;98,77
3252,50;98,78
3252,00;98,81
3251,50;98,82
3251,00;98,83
3250,50;98,83
3250,00;98,82
3249,50;98,79
3249,00;98,76
3248,50;98,75
3248,00;98,74
3247,50;98,75
3247,00;98,76
3246,50;98,78
3246,00;98,78
3245,50;98,79
3245,00;98,82
3244,50;98,84
3244,00;98,85
3243,50;98,83
3243,00;98,80
3242,50;98,79
3242,00;98,79
3241,50;98,78
3241,00;98,75
3240,50;98,72
3240,00;98,72
3239,50;98,75
3239,00;98,79
3238,50;98,81
3238,00;98,81
3237,50;98,79
3237,00;98,79
3236,50;98,79
3236,00;98,80
3235,50;98,82
3235,00;98,84
3234,50;98,84
3234,00;98,82
3233,50;98,79
3233,00;98,76
3232,50;98,74
3232,00;98,74
3231,50;98,75
3231,00;98,76
3230,50;98,77
3230,00;98,79
3229,50;98,80
3229,00;98,83
3228,50;98,84
3228,00;98,85
