Created as New Dataset;
cm-1;%T
3664,50;97,77
3664,00;97,71
3663,50;97,63
3663,00;97,53
3662,50;97,42
3662,00;97,30
3661,50;97,19
3661,00;97,07
3660,50;96,96
3660,00;96,86
3659,50;96,76
3659,00;96,68
3658,50;96,61
3658,00;96,52
3657,50;96,40
3657,00;96,28
3656,50;96,19
3656,00;96,12
3655,50;96,07
3655,00;96,02
3654,50;95,96
3654,00;95,90
3653,50;95,85
3653,00;95,78
3652,50;95,68
3652,00;95,57
3651,50;95,46
3651,00;95,33
3650,50;95,19
3650,00;95,03
3649,50;94,90
3649,00;94,80
3648,50;94,70
3648,00;94,58
3647,50;94,49
3647,00;94,43
3646,50;94,37
3646,00;94,31
3645,50;94,25
3645,00;94,19
3644,50;94,12
3644,00;94,03
3643,50;93,92
3643,00;93,79
3642,50;93,68
3642,00;93,61
3641,50;93,57
3641,00;93,53
3640,50;93,48
3640,00;93,41
3639,50;93,31
3639,00;93,20
3638,50;93,08
3638,00;92,97
3637,50;92,89
3637,00;92,83
3636,50;92,78
3636,00;92,74
3635,50;92,70
3635,00;92,62
3634,50;92,51
3634,00;92,38
3633,50;92,27
3633,00;92,18
3632,50;92,13
3632,00;92,12
3631,50;92,13
3631,00;92,12
3630,50;92,04
3630,00;91,85
3629,50;91,60
3629,00;91,42
3628,50;91,33
3628,00;91,30
3627,50;91,27
3627,00;91,21
3626,50;91,12
3626,00;91,01
3625,50;90,92
3625,00;90,87
3624,50;90,83
3624,00;90,80
3623,50;90,77
3623,00;90,74
3622,50;90,71
3622,00;90,69
3621,50;90,64
3621,00;90,56
3620,50;90,43
3620,00;90,29
3619,50;90,18
3619,00;90,10
3618,50;90,01
3618,00;89,93
3617,50;89,85
3617,00;89,79
3616,50;89,72
3616,00;89,63
3615,50;89,53
3615,00;89,44
3614,50;89,36
3614,00;89,28
3613,50;89,18
3613,00;89,09
3612,50;89,04
3612,00;89,03
3611,50;89,05
3611,00;89,02
3610,50;88,91
3610,00;88,74
3609,50;88,58
3609,00;88,50
3608,50;88,46
3608,00;88,41
3607,50;88,32
3607,00;88,22
3606,50;88,15
3606,00;88,11
3605,50;88,09
3605,00;88,08
3604,50;88,04
3604,00;87,98
3603,50;87,91
3603,00;87,83
3602,50;87,72
3602,00;87,60
3601,50;87,49
3601,00;87,41
3600,50;87,36
3600,00;87,31
3599,50;87,24
3599,00;87,16
3598,50;87,07
3598,00;87,02
3597,50;87,00
3597,00;86,96
3596,50;86,87
3596,00;86,75
3595,50;86,62
3595,00;86,52
3594,50;86,43
3594,00;86,33
3593,50;86,24
3593,00;86,15
3592,50;86,08
3592,00;86,00
3591,50;85,93
3591,00;85,89
3590,50;85,87
3590,00;85,84
3589,50;85,76
3589,00;85,65
3588,50;85,55
3588,00;85,46
3587,50;85,35
3587,00;85,24
3586,50;85,14
3586,00;85,08
3585,50;85,03
3585,00;84,98
3584,50;84,91
3584,00;84,85
3583,50;84,81
3583,00;84,76
3582,50;84,71
3582,00;84,65
3581,50;84,59
3581,00;84,52
3580,50;84,43
3580,00;84,35
3579,50;84,28
3579,00;84,19
3578,50;84,08
3578,00;83,96
3577,50;83,85
3577,00;83,75
3576,50;83,68
3576,00;83,60
3575,50;83,52
3575,00;83,43
3574,50;83,34
3574,00;83,26
3573,50;83,20
3573,00;83,15
3572,50;83,12
3572,00;83,07
3571,50;83,00
3571,00;82,92
3570,50;82,87
3570,00;82,83
3569,50;82,78
3569,00;82,70
3568,50;82,57
3568,00;82,43
3567,50;82,31
3567,00;82,20
3566,50;82,11
3566,00;82,05
3565,50;82,00
3565,00;81,93
3564,50;81,83
3564,00;81,71
3563,50;81,60
3563,00;81,50
3562,50;81,41
3562,00;81,33
3561,50;81,26
3561,00;81,22
3560,50;81,17
3560,00;81,13
3559,50;81,07
3559,00;81,00
3558,50;80,91
3558,00;80,83
3557,50;80,76
3557,00;80,69
3556,50;80,63
3556,00;80,54
3555,50;80,45
3555,00;80,35
3554,50;80,27
3554,00;80,21
3553,50;80,13
3553,00;80,03
3552,50;79,91
3552,00;79,78
3551,50;79,67
3551,00;79,57
3550,50;79,49
3550,00;79,45
3549,50;79,44
3549,00;79,45
3548,50;79,42
3548,00;79,31
3547,50;79,16
3547,00;79,01
3546,50;78,90
3546,00;78,82
3545,50;78,74
3545,00;78,64
3544,50;78,53
3544,00;78,42
3543,50;78,33
3543,00;78,25
3542,50;78,16
3542,00;78,08
3541,50;78,01
3541,00;77,95
3540,50;77,88
3540,00;77,80
3539,50;77,72
3539,00;77,65
3538,50;77,57
3538,00;77,49
3537,50;77,40
3537,00;77,29
3536,50;77,19
3536,00;77,11
3535,50;77,05
3535,00;77,00
3534,50;76,94
3534,00;76,87
3533,50;76,79
3533,00;76,70
3532,50;76,62
3532,00;76,54
3531,50;76,47
3531,00;76,38
3530,50;76,27
3530,00;76,17
3529,50;76,07
3529,00;75,99
3528,50;75,89
3528,00;75,80
3527,50;75,70
3527,00;75,60
3526,50;75,51
3526,00;75,43
3525,50;75,35
3525,00;75,28
3524,50;75,19
3524,00;75,10
3523,50;75,00
3523,00;74,91
3522,50;74,83
3522,00;74,77
3521,50;74,71
3521,00;74,64
3520,50;74,54
3520,00;74,44
3519,50;74,35
3519,00;74,27
3518,50;74,21
3518,00;74,15
3517,50;74,09
3517,00;74,01
3516,50;73,92
3516,00;73,83
3515,50;73,74
3515,00;73,64
3514,50;73,54
3514,00;73,44
3513,50;73,37
3513,00;73,31
3512,50;73,26
3512,00;73,21
3511,50;73,14
3511,00;73,05
3510,50;72,92
3510,00;72,77
3509,50;72,63
3509,00;72,53
3508,50;72,44
3508,00;72,36
3507,50;72,31
3507,00;72,26
3506,50;72,21
3506,00;72,15
3505,50;72,07
3505,00;71,97
3504,50;71,85
3504,00;71,72
3503,50;71,58
3503,00;71,45
3502,50;71,36
3502,00;71,31
3501,50;71,30
3501,00;71,29
3500,50;71,24
3500,00;71,16
3499,50;71,06
3499,00;70,96
3498,50;70,86
3498,00;70,77
3497,50;70,69
3497,00;70,63
3496,50;70,56
3496,00;70,48
3495,50;70,37
3495,00;70,24
3494,50;70,12
3494,00;70,05
3493,50;70,01
3493,00;69,95
3492,50;69,86
3492,00;69,75
3491,50;69,65
3491,00;69,58
3490,50;69,51
3490,00;69,44
3489,50;69,35
3489,00;69,24
3488,50;69,14
3488,00;69,06
3487,50;69,01
3487,00;68,96
3486,50;68,89
3486,00;68,82
3485,50;68,75
3485,00;68,70
3484,50;68,64
3484,00;68,59
3483,50;68,52
3483,00;68,41
3482,50;68,28
3482,00;68,15
3481,50;68,03
3481,00;67,91
3480,50;67,80
3480,00;67,70
3479,50;67,62
3479,00;67,57
3478,50;67,51
3478,00;67,45
3477,50;67,40
3477,00;67,34
3476,50;67,26
3476,00;67,17
3475,50;67,09
3475,00;67,00
3474,50;66,92
3474,00;66,84
3473,50;66,78
3473,00;66,71
3472,50;66,62
3472,00;66,52
3471,50;66,41
3471,00;66,30
3470,50;66,20
3470,00;66,09
3469,50;66,01
3469,00;65,95
3468,50;65,89
3468,00;65,83
3467,50;65,76
3467,00;65,66
3466,50;65,55
3466,00;65,45
3465,50;65,37
3465,00;65,31
3464,50;65,27
3464,00;65,22
3463,50;65,17
3463,00;65,10
3462,50;65,01
3462,00;64,91
3461,50;64,80
3461,00;64,70
3460,50;64,60
3460,00;64,53
3459,50;64,47
3459,00;64,41
3458,50;64,34
3458,00;64,26
3457,50;64,20
3457,00;64,15
3456,50;64,08
3456,00;64,00
3455,50;63,91
3455,00;63,83
3454,50;63,74
3454,00;63,64
3453,50;63,54
3453,00;63,45
3452,50;63,37
3452,00;63,31
3451,50;63,25
3451,00;63,17
3450,50;63,07
3450,00;62,97
3449,50;62,90
3449,00;62,83
3448,50;62,76
3448,00;62,64
3447,50;62,51
3447,00;62,38
3446,50;62,29
3446,00;62,25
3445,50;62,22
3445,00;62,19
3444,50;62,14
3444,00;62,09
3443,50;62,01
3443,00;61,91
3442,50;61,80
3442,00;61,70
3441,50;61,61
3441,00;61,53
3440,50;61,45
3440,00;61,37
3439,50;61,28
3439,00;61,20
3438,50;61,10
3438,00;61,02
3437,50;60,94
3437,00;60,86
3436,50;60,77
3436,00;60,69
3435,50;60,62
3435,00;60,55
3434,50;60,49
3434,00;60,42
3433,50;60,36
3433,00;60,30
3432,50;60,23
3432,00;60,14
3431,50;60,04
3431,00;59,92
3430,50;59,81
3430,00;59,73
3429,50;59,69
3429,00;59,65
3428,50;59,61
3428,00;59,54
3427,50;59,47
3427,00;59,41
3426,50;59,35
3426,00;59,30
3425,50;59,25
3425,00;59,18
3424,50;59,10
3424,00;59,01
3423,50;58,93
3423,00;58,86
3422,50;58,79
3422,00;58,72
3421,50;58,65
3421,00;58,58
3420,50;58,50
3420,00;58,41
3419,50;58,33
3419,00;58,26
3418,50;58,21
3418,00;58,15
3417,50;58,08
3417,00;57,99
3416,50;57,90
3416,00;57,83
3415,50;57,77
3415,00;57,70
3414,50;57,62
3414,00;57,54
3413,50;57,47
3413,00;57,41
3412,50;57,35
3412,00;57,29
3411,50;57,23
