Created as New Dataset;
cm-1;%T
3455,00;63,65
3454,50;63,57
3454,00;63,47
3453,50;63,36
3453,00;63,27
3452,50;63,19
3452,00;63,15
3451,50;63,10
3451,00;63,04
3450,50;62,95
3450,00;62,85
3449,50;62,76
3449,00;62,68
3448,50;62,59
3448,00;62,47
3447,50;62,34
3447,00;62,21
3446,50;62,11
3446,00;62,05
3445,50;62,00
3445,00;61,95
3444,50;61,91
3444,00;61,85
3443,50;61,79
3443,00;61,69
3442,50;61,58
3442,00;61,49
3441,50;61,42
3441,00;61,36
3440,50;61,30
3440,00;61,23
3439,50;61,15
3439,00;61,06
3438,50;60,96
3438,00;60,86
3437,50;60,75
3437,00;60,65
3436,50;60,56
3436,00;60,50
3435,50;60,47
3435,00;60,44
3434,50;60,39
3434,00;60,32
3433,50;60,25
3433,00;60,18
3432,50;60,10
3432,00;60,01
3431,50;59,92
3431,00;59,82
3430,50;59,70
3430,00;59,59
3429,50;59,50
3429,00;59,42
3428,50;59,36
3428,00;59,31
3427,50;59,26
3427,00;59,20
3426,50;59,14
3426,00;59,08
3425,50;59,02
3425,00;58,96
3424,50;58,89
3424,00;58,81
3423,50;58,73
3423,00;58,67
3422,50;58,60
3422,00;58,52
3421,50;58,44
3421,00;58,34
3420,50;58,24
3420,00;58,16
3419,50;58,09
3419,00;58,03
3418,50;57,98
3418,00;57,92
3417,50;57,86
3417,00;57,81
3416,50;57,75
3416,00;57,68
3415,50;57,60
3415,00;57,50
3414,50;57,38
3414,00;57,27
3413,50;57,20
3413,00;57,15
3412,50;57,12
3412,00;57,09
3411,50;57,06
3411,00;57,00
3410,50;56,92
3410,00;56,84
3409,50;56,75
3409,00;56,68
3408,50;56,63
3408,00;56,59
3407,50;56,54
3407,00;56,48
3406,50;56,41
3406,00;56,36
3405,50;56,32
3405,00;56,29
3404,50;56,24
3404,00;56,18
3403,50;56,11
3403,00;56,04
3402,50;55,95
3402,00;55,88
3401,50;55,82
3401,00;55,77
3400,50;55,72
3400,00;55,66
3399,50;55,60
3399,00;55,54
3398,50;55,50
3398,00;55,47
3397,50;55,45
3397,00;55,41
3396,50;55,37
3396,00;55,32
3395,50;55,27
3395,00;55,20
3394,50;55,12
3394,00;55,04
3393,50;54,94
3393,00;54,84
3392,50;54,76
3392,00;54,71
3391,50;54,70
3391,00;54,70
3390,50;54,68
3390,00;54,64
3389,50;54,60
3389,00;54,55
3388,50;54,48
3388,00;54,42
3387,50;54,39
3387,00;54,37
3386,50;54,36
3386,00;54,35
3385,50;54,33
3385,00;54,29
3384,50;54,23
3384,00;54,17
3383,50;54,13
3383,00;54,10
3382,50;54,08
3382,00;54,05
3381,50;54,01
3381,00;53,95
3380,50;53,90
3380,00;53,86
3379,50;53,84
3379,00;53,80
3378,50;53,74
3378,00;53,69
3377,50;53,65
3377,00;53,62
3376,50;53,59
3376,00;53,58
3375,50;53,57
3375,00;53,54
3374,50;53,51
3374,00;53,48
3373,50;53,44
3373,00;53,40
3372,50;53,35
3372,00;53,30
3371,50;53,26
3371,00;53,21
3370,50;53,16
3370,00;53,11
3369,50;53,08
3369,00;53,06
3368,50;53,04
3368,00;53,03
3367,50;53,02
3367,00;53,00
3366,50;52,97
3366,00;52,94
3365,50;52,92
3365,00;52,90
3364,50;52,89
3364,00;52,88
3363,50;52,88
3363,00;52,88
3362,50;52,88
3362,00;52,86
3361,50;52,83
3361,00;52,81
3360,50;52,78
3360,00;52,75
3359,50;52,72
3359,00;52,71
3358,50;52,71
3358,00;52,72
3357,50;52,72
3357,00;52,68
3356,50;52,61
3356,00;52,55
3355,50;52,50
3355,00;52,48
3354,50;52,47
3354,00;52,48
3353,50;52,49
3353,00;52,49
3352,50;52,47
3352,00;52,44
3351,50;52,41
3351,00;52,38
3350,50;52,37
3350,00;52,37
3349,50;52,39
3349,00;52,40
3348,50;52,41
3348,00;52,41
3347,50;52,42
3347,00;52,41
3346,50;52,39
3346,00;52,37
3345,50;52,37
3345,00;52,36
3344,50;52,35
3344,00;52,33
3343,50;52,31
3343,00;52,28
3342,50;52,24
3342,00;52,22
3341,50;52,21
3341,00;52,22
3340,50;52,23
3340,00;52,24
3339,50;52,23
3339,00;52,20
3338,50;52,17
3338,00;52,15
3337,50;52,15
3337,00;52,15
3336,50;52,15
3336,00;52,15
3335,50;52,16
3335,00;52,16
3334,50;52,17
3334,00;52,18
3333,50;52,20
3333,00;52,20
3332,50;52,19
3332,00;52,17
3331,50;52,16
3331,00;52,15
3330,50;52,14
3330,00;52,14
3329,50;52,13
3329,00;52,12
3328,50;52,11
3328,00;52,12
3327,50;52,14
3327,00;52,16
3326,50;52,17
3326,00;52,16
3325,50;52,14
3325,00;52,11
3324,50;52,08
3324,00;52,06
3323,50;52,06
3323,00;52,07
3322,50;52,08
3322,00;52,09
3321,50;52,10
3321,00;52,12
3320,50;52,15
3320,00;52,18
3319,50;52,21
3319,00;52,22
3318,50;52,19
3318,00;52,15
3317,50;52,12
3317,00;52,10
3316,50;52,10
3316,00;52,12
3315,50;52,13
3315,00;52,14
3314,50;52,14
3314,00;52,14
3313,50;52,14
3313,00;52,12
3312,50;52,10
3312,00;52,09
3311,50;52,10
3311,00;52,11
3310,50;52,10
3310,00;52,10
3309,50;52,10
3309,00;52,12
3308,50;52,13
3308,00;52,13
3307,50;52,12
3307,00;52,10
3306,50;52,08
3306,00;52,08
3305,50;52,09
3305,00;52,10
3304,50;52,11
3304,00;52,10
3303,50;52,09
3303,00;52,10
3302,50;52,11
3302,00;52,13
3301,50;52,16
3301,00;52,17
3300,50;52,18
3300,00;52,19
3299,50;52,19
3299,00;52,18
3298,50;52,17
3298,00;52,17
3297,50;52,17
3297,00;52,18
3296,50;52,17
3296,00;52,15
3295,50;52,14
3295,00;52,13
3294,50;52,10
3294,00;52,08
3293,50;52,07
3293,00;52,08
3292,50;52,09
3292,00;52,10
3291,50;52,11
3291,00;52,11
3290,50;52,10
3290,00;52,10
3289,50;52,12
3289,00;52,14
3288,50;52,14
3288,00;52,14
3287,50;52,13
3287,00;52,14
3286,50;52,16
3286,00;52,20
3285,50;52,23
3285,00;52,24
3284,50;52,21
3284,00;52,17
3283,50;52,14
3283,00;52,13
3282,50;52,14
3282,00;52,15
3281,50;52,17
3281,00;52,17
3280,50;52,18
3280,00;52,18
3279,50;52,19
3279,00;52,20
3278,50;52,20
3278,00;52,21
3277,50;52,21
3277,00;52,20
3276,50;52,19
3276,00;52,18
3275,50;52,19
3275,00;52,21
3274,50;52,22
3274,00;52,21
3273,50;52,18
3273,00;52,16
3272,50;52,16
3272,00;52,18
3271,50;52,21
3271,00;52,24
3270,50;52,27
3270,00;52,28
3269,50;52,29
3269,00;52,28
3268,50;52,27
3268,00;52,27
3267,50;52,29
3267,00;52,30
3266,50;52,30
3266,00;52,29
3265,50;52,28
3265,00;52,28
3264,50;52,28
3264,00;52,28
3263,50;52,29
3263,00;52,30
3262,50;52,33
3262,00;52,36
3261,50;52,38
3261,00;52,37
3260,50;52,36
3260,00;52,36
3259,50;52,37
3259,00;52,39
3258,50;52,42
3258,00;52,44
3257,50;52,45
3257,00;52,44
3256,50;52,42
3256,00;52,41
3255,50;52,42
3255,00;52,43
3254,50;52,43
3254,00;52,44
3253,50;52,45
3253,00;52,47
3252,50;52,48
3252,00;52,50
3251,50;52,50
3251,00;52,50
3250,50;52,50
3250,00;52,52
3249,50;52,55
3249,00;52,59
3248,50;52,62
3248,00;52,63
3247,50;52,63
3247,00;52,63
3246,50;52,64
3246,00;52,66
3245,50;52,69
3245,00;52,71
3244,50;52,74
3244,00;52,76
3243,50;52,76
3243,00;52,76
3242,50;52,77
3242,00;52,80
3241,50;52,84
3241,00;52,87
3240,50;52,89
3240,00;52,92
3239,50;52,96
3239,00;52,99
3238,50;53,00
3238,00;53,01
3237,50;53,03
3237,00;53,05
3236,50;53,08
3236,00;53,13
3235,50;53,17
3235,00;53,21
3234,50;53,22
3234,00;53,22
3233,50;53,21
3233,00;53,20
3232,50;53,21
3232,00;53,25
3231,50;53,31
3231,00;53,37
3230,50;53,41
3230,00;53,45
3229,50;53,49
3229,00;53,52
3228,50;53,55
3228,00;53,59
3227,50;53,64
3227,00;53,69
