Created as New Dataset;
cm-1;%T
3462,50;77,59
3462,00;77,46
3461,50;77,32
3461,00;77,19
3460,50;77,08
3460,00;76,99
3459,50;76,89
3459,00;76,80
3458,50;76,71
3458,00;76,62
3457,50;76,53
3457,00;76,43
3456,50;76,34
3456,00;76,24
3455,50;76,15
3455,00;76,07
3454,50;75,99
3454,00;75,89
3453,50;75,77
3453,00;75,63
3452,50;75,52
3452,00;75,42
3451,50;75,34
3451,00;75,25
3450,50;75,15
3450,00;75,05
3449,50;74,96
3449,00;74,88
3448,50;74,80
3448,00;74,70
3447,50;74,55
3447,00;74,39
3446,50;74,25
3446,00;74,14
3445,50;74,04
3445,00;73,96
3444,50;73,88
3444,00;73,81
3443,50;73,70
3443,00;73,57
3442,50;73,45
3442,00;73,35
3441,50;73,28
3441,00;73,21
3440,50;73,12
3440,00;73,00
3439,50;72,88
3439,00;72,77
3438,50;72,68
3438,00;72,58
3437,50;72,46
3437,00;72,34
3436,50;72,21
3436,00;72,11
3435,50;72,03
3435,00;71,97
3434,50;71,89
3434,00;71,78
3433,50;71,66
3433,00;71,54
3432,50;71,43
3432,00;71,35
3431,50;71,26
3431,00;71,16
3430,50;71,05
3430,00;70,96
3429,50;70,89
3429,00;70,83
3428,50;70,77
3428,00;70,68
3427,50;70,58
3427,00;70,47
3426,50;70,36
3426,00;70,26
3425,50;70,14
3425,00;70,02
3424,50;69,90
3424,00;69,79
3423,50;69,70
3423,00;69,62
3422,50;69,54
3422,00;69,45
3421,50;69,35
3421,00;69,26
3420,50;69,18
3420,00;69,09
3419,50;68,98
3419,00;68,86
3418,50;68,77
3418,00;68,69
3417,50;68,62
3417,00;68,55
3416,50;68,46
3416,00;68,38
3415,50;68,28
3415,00;68,18
3414,50;68,06
3414,00;67,93
3413,50;67,81
3413,00;67,70
3412,50;67,62
3412,00;67,56
3411,50;67,50
3411,00;67,41
3410,50;67,30
3410,00;67,18
3409,50;67,05
3409,00;66,95
3408,50;66,87
3408,00;66,80
3407,50;66,74
3407,00;66,65
3406,50;66,56
3406,00;66,46
3405,50;66,37
3405,00;66,29
3404,50;66,21
3404,00;66,10
3403,50;65,99
3403,00;65,89
3402,50;65,81
3402,00;65,74
3401,50;65,66
3401,00;65,58
3400,50;65,49
3400,00;65,41
3399,50;65,34
3399,00;65,27
3398,50;65,19
3398,00;65,09
3397,50;64,97
3397,00;64,85
3396,50;64,75
3396,00;64,66
3395,50;64,58
3395,00;64,51
3394,50;64,43
3394,00;64,35
3393,50;64,26
3393,00;64,16
3392,50;64,05
3392,00;63,95
3391,50;63,86
3391,00;63,80
3390,50;63,75
3390,00;63,71
3389,50;63,64
3389,00;63,56
3388,50;63,48
3388,00;63,40
3387,50;63,33
3387,00;63,28
3386,50;63,21
3386,00;63,13
3385,50;63,04
3385,00;62,94
3384,50;62,86
3384,00;62,77
3383,50;62,68
3383,00;62,59
3382,50;62,52
3382,00;62,46
3381,50;62,40
3381,00;62,32
3380,50;62,23
3380,00;62,13
3379,50;62,05
3379,00;61,98
3378,50;61,92
3378,00;61,87
3377,50;61,80
3377,00;61,73
3376,50;61,66
3376,00;61,59
3375,50;61,52
3375,00;61,46
3374,50;61,39
3374,00;61,32
3373,50;61,23
3373,00;61,14
3372,50;61,04
3372,00;60,94
3371,50;60,87
3371,00;60,81
3370,50;60,75
3370,00;60,70
3369,50;60,62
3369,00;60,54
3368,50;60,45
3368,00;60,36
3367,50;60,27
3367,00;60,20
3366,50;60,14
3366,00;60,09
3365,50;60,06
3365,00;60,02
3364,50;59,97
3364,00;59,91
3363,50;59,84
3363,00;59,77
3362,50;59,70
3362,00;59,62
3361,50;59,54
3361,00;59,48
3360,50;59,42
3360,00;59,38
3359,50;59,34
3359,00;59,30
3358,50;59,25
3358,00;59,18
3357,50;59,10
3357,00;59,02
3356,50;58,95
3356,00;58,87
3355,50;58,80
3355,00;58,73
3354,50;58,68
3354,00;58,63
3353,50;58,59
3353,00;58,53
3352,50;58,45
3352,00;58,37
3351,50;58,28
3351,00;58,21
3350,50;58,16
3350,00;58,14
3349,50;58,12
3349,00;58,09
3348,50;58,05
3348,00;58,00
3347,50;57,94
3347,00;57,89
3346,50;57,85
3346,00;57,82
3345,50;57,78
3345,00;57,72
3344,50;57,65
3344,00;57,58
3343,50;57,52
3343,00;57,46
3342,50;57,40
3342,00;57,36
3341,50;57,33
3341,00;57,28
3340,50;57,23
3340,00;57,16
3339,50;57,10
3339,00;57,04
3338,50;57,00
3338,00;56,95
3337,50;56,91
3337,00;56,87
3336,50;56,83
3336,00;56,79
3335,50;56,75
3335,00;56,71
3334,50;56,68
3334,00;56,66
3333,50;56,64
3333,00;56,60
3332,50;56,55
3332,00;56,49
3331,50;56,44
3331,00;56,41
3330,50;56,39
3330,00;56,37
3329,50;56,34
3329,00;56,30
3328,50;56,24
3328,00;56,19
3327,50;56,15
3327,00;56,13
3326,50;56,10
3326,00;56,07
3325,50;56,03
3325,00;56,01
3324,50;55,98
3324,00;55,95
3323,50;55,91
3323,00;55,87
3322,50;55,84
3322,00;55,80
3321,50;55,77
3321,00;55,75
3320,50;55,72
3320,00;55,68
3319,50;55,64
3319,00;55,61
3318,50;55,58
3318,00;55,55
3317,50;55,52
3317,00;55,48
3316,50;55,43
3316,00;55,39
3315,50;55,37
3315,00;55,35
3314,50;55,34
3314,00;55,34
3313,50;55,33
3313,00;55,31
3312,50;55,27
3312,00;55,22
3311,50;55,18
3311,00;55,14
3310,50;55,11
3310,00;55,08
3309,50;55,07
3309,00;55,07
3308,50;55,09
3308,00;55,10
3307,50;55,10
3307,00;55,07
3306,50;55,04
3306,00;54,99
3305,50;54,94
3305,00;54,91
3304,50;54,89
3304,00;54,88
3303,50;54,89
3303,00;54,91
3302,50;54,92
3302,00;54,92
3301,50;54,93
3301,00;54,92
3300,50;54,92
3300,00;54,91
3299,50;54,91
3299,00;54,93
3298,50;54,94
3298,00;54,94
3297,50;54,93
3297,00;54,90
3296,50;54,85
3296,00;54,79
3295,50;54,74
3295,00;54,70
3294,50;54,67
3294,00;54,65
3293,50;54,66
3293,00;54,67
3292,50;54,69
3292,00;54,69
3291,50;54,68
3291,00;54,67
3290,50;54,67
3290,00;54,68
3289,50;54,71
3289,00;54,74
3288,50;54,75
3288,00;54,75
3287,50;54,73
3287,00;54,71
3286,50;54,70
3286,00;54,72
3285,50;54,73
3285,00;54,72
3284,50;54,71
3284,00;54,69
3283,50;54,68
3283,00;54,69
3282,50;54,71
3282,00;54,74
3281,50;54,75
3281,00;54,76
3280,50;54,76
3280,00;54,76
3279,50;54,77
