Created as New Dataset;
cm-1;%T
3524,00;70,24
3523,50;70,11
3523,00;70,00
3522,50;69,89
3522,00;69,80
3521,50;69,73
3521,00;69,66
3520,50;69,57
3520,00;69,48
3519,50;69,40
3519,00;69,33
3518,50;69,23
3518,00;69,13
3517,50;69,02
3517,00;68,92
3516,50;68,83
3516,00;68,74
3515,50;68,63
3515,00;68,51
3514,50;68,38
3514,00;68,27
3513,50;68,16
3513,00;68,07
3512,50;68,00
3512,00;67,94
3511,50;67,89
3511,00;67,82
3510,50;67,69
3510,00;67,53
3509,50;67,36
3509,00;67,23
3508,50;67,14
3508,00;67,07
3507,50;67,01
3507,00;66,96
3506,50;66,89
3506,00;66,80
3505,50;66,70
3505,00;66,59
3504,50;66,44
3504,00;66,28
3503,50;66,11
3503,00;65,98
3502,50;65,89
3502,00;65,83
3501,50;65,77
3501,00;65,71
3500,50;65,65
3500,00;65,58
3499,50;65,51
3499,00;65,42
3498,50;65,32
3498,00;65,21
3497,50;65,10
3497,00;64,98
3496,50;64,84
3496,00;64,71
3495,50;64,59
3495,00;64,50
3494,50;64,43
3494,00;64,39
3493,50;64,34
3493,00;64,27
3492,50;64,17
3492,00;64,07
3491,50;63,98
3491,00;63,89
3490,50;63,80
3490,00;63,72
3489,50;63,62
3489,00;63,52
3488,50;63,39
3488,00;63,27
3487,50;63,17
3487,00;63,10
3486,50;63,03
3486,00;62,96
3485,50;62,91
3485,00;62,85
3484,50;62,79
3484,00;62,71
3483,50;62,61
3483,00;62,49
3482,50;62,37
3482,00;62,25
3481,50;62,12
3481,00;61,98
3480,50;61,84
3480,00;61,74
3479,50;61,68
3479,00;61,63
3478,50;61,57
3478,00;61,50
3477,50;61,42
3477,00;61,34
3476,50;61,25
3476,00;61,15
3475,50;61,05
3475,00;60,94
3474,50;60,84
3474,00;60,75
3473,50;60,67
3473,00;60,60
3472,50;60,52
3472,00;60,43
3471,50;60,35
3471,00;60,25
3470,50;60,14
3470,00;60,03
3469,50;59,92
3469,00;59,82
3468,50;59,71
3468,00;59,61
3467,50;59,53
3467,00;59,47
3466,50;59,41
3466,00;59,36
3465,50;59,29
3465,00;59,21
3464,50;59,14
3464,00;59,08
3463,50;59,04
3463,00;58,99
3462,50;58,92
3462,00;58,84
3461,50;58,75
3461,00;58,66
3460,50;58,55
3460,00;58,46
3459,50;58,40
3459,00;58,33
3458,50;58,26
3458,00;58,17
3457,50;58,08
3457,00;58,00
3456,50;57,93
3456,00;57,86
3455,50;57,80
3455,00;57,74
3454,50;57,67
