Created as New Dataset;
cm-1;%T
3592,00;86,17
3591,50;86,13
3591,00;86,12
3590,50;86,12
3590,00;86,10
3589,50;86,02
3589,00;85,90
3588,50;85,79
3588,00;85,68
3587,50;85,56
3587,00;85,44
3586,50;85,35
3586,00;85,30
3585,50;85,26
3585,00;85,20
3584,50;85,12
3584,00;85,04
3583,50;84,96
3583,00;84,88
3582,50;84,80
3582,00;84,73
3581,50;84,67
3581,00;84,60
3580,50;84,53
3580,00;84,47
3579,50;84,41
3579,00;84,34
3578,50;84,24
3578,00;84,11
3577,50;83,99
3577,00;83,89
3576,50;83,81
3576,00;83,74
3575,50;83,68
3575,00;83,63
3574,50;83,57
3574,00;83,51
3573,50;83,45
3573,00;83,38
3572,50;83,29
3572,00;83,20
3571,50;83,09
3571,00;82,99
3570,50;82,93
3570,00;82,91
3569,50;82,90
3569,00;82,84
3568,50;82,73
3568,00;82,58
3567,50;82,41
3567,00;82,25
3566,50;82,14
3566,00;82,10
3565,50;82,08
3565,00;82,04
3564,50;81,97
3564,00;81,88
3563,50;81,81
3563,00;81,75
3562,50;81,70
3562,00;81,63
3561,50;81,56
3561,00;81,45
3560,50;81,32
3560,00;81,21
3559,50;81,12
3559,00;81,06
3558,50;81,01
3558,00;80,97
3557,50;80,93
3557,00;80,88
3556,50;80,80
3556,00;80,69
3555,50;80,59
3555,00;80,51
3554,50;80,44
3554,00;80,38
3553,50;80,32
3553,00;80,23
3552,50;80,11
3552,00;79,99
3551,50;79,89
3551,00;79,79
3550,50;79,68
3550,00;79,58
3549,50;79,51
3549,00;79,46
3548,50;79,41
3548,00;79,32
3547,50;79,21
3547,00;79,08
3546,50;78,95
3546,00;78,84
3545,50;78,74
3545,00;78,66
3544,50;78,59
3544,00;78,53
3543,50;78,47
3543,00;78,41
3542,50;78,35
3542,00;78,27
3541,50;78,20
3541,00;78,12
3540,50;78,03
3540,00;77,94
3539,50;77,85
3539,00;77,79
3538,50;77,74
3538,00;77,68
3537,50;77,60
3537,00;77,50
3536,50;77,39
3536,00;77,30
3535,50;77,22
3535,00;77,14
3534,50;77,05
3534,00;76,97
3533,50;76,90
3533,00;76,82
3532,50;76,74
3532,00;76,67
3531,50;76,62
3531,00;76,57
3530,50;76,50
3530,00;76,42
3529,50;76,32
3529,00;76,19
3528,50;76,06
3528,00;75,95
3527,50;75,88
3527,00;75,81
3526,50;75,72
3526,00;75,61
3525,50;75,50
3525,00;75,40
3524,50;75,31
3524,00;75,22
3523,50;75,14
3523,00;75,06
3522,50;74,99
3522,00;74,93
3521,50;74,87
3521,00;74,81
3520,50;74,74
3520,00;74,68
3519,50;74,61
3519,00;74,53
3518,50;74,43
3518,00;74,33
3517,50;74,24
3517,00;74,18
3516,50;74,13
3516,00;74,07
3515,50;73,99
3515,00;73,89
3514,50;73,77
3514,00;73,66
3513,50;73,58
3513,00;73,52
3512,50;73,47
3512,00;73,41
3511,50;73,34
3511,00;73,25
3510,50;73,13
3510,00;73,00
3509,50;72,88
3509,00;72,77
3508,50;72,69
3508,00;72,63
3507,50;72,57
3507,00;72,52
3506,50;72,45
3506,00;72,37
3505,50;72,27
3505,00;72,15
3504,50;72,01
3504,00;71,86
3503,50;71,72
3503,00;71,60
3502,50;71,52
3502,00;71,47
3501,50;71,46
3501,00;71,43
3500,50;71,37
3500,00;71,27
3499,50;71,15
3499,00;71,06
3498,50;71,00
3498,00;70,96
3497,50;70,91
3497,00;70,83
3496,50;70,73
3496,00;70,61
3495,50;70,51
3495,00;70,42
3494,50;70,33
3494,00;70,26
3493,50;70,20
3493,00;70,12
3492,50;70,03
3492,00;69,95
3491,50;69,89
3491,00;69,85
3490,50;69,82
3490,00;69,78
3489,50;69,70
3489,00;69,59
3488,50;69,47
3488,00;69,36
3487,50;69,28
3487,00;69,21
3486,50;69,16
3486,00;69,13
3485,50;69,10
3485,00;69,05
3484,50;68,98
3484,00;68,89
3483,50;68,79
3483,00;68,70
3482,50;68,59
3482,00;68,47
3481,50;68,35
3481,00;68,24
3480,50;68,13
3480,00;68,03
3479,50;67,94
3479,00;67,85
3478,50;67,77
3478,00;67,71
3477,50;67,67
3477,00;67,62
3476,50;67,54
3476,00;67,44
3475,50;67,37
3475,00;67,30
3474,50;67,23
3474,00;67,14
3473,50;67,06
3473,00;66,99
3472,50;66,92
3472,00;66,84
3471,50;66,74
3471,00;66,63
3470,50;66,53
3470,00;66,45
3469,50;66,39
3469,00;66,32
3468,50;66,24
3468,00;66,16
3467,50;66,08
3467,00;65,97
3466,50;65,86
3466,00;65,76
3465,50;65,68
3465,00;65,62
3464,50;65,57
3464,00;65,51
3463,50;65,45
3463,00;65,39
3462,50;65,30
3462,00;65,20
3461,50;65,11
3461,00;65,03
3460,50;64,96
3460,00;64,89
3459,50;64,82
3459,00;64,74
3458,50;64,67
3458,00;64,60
3457,50;64,55
3457,00;64,48
3456,50;64,40
3456,00;64,30
3455,50;64,20
3455,00;64,12
3454,50;64,05
3454,00;63,97
3453,50;63,90
3453,00;63,82
3452,50;63,74
3452,00;63,67
3451,50;63,61
3451,00;63,55
3450,50;63,48
3450,00;63,41
3449,50;63,34
3449,00;63,27
3448,50;63,17
3448,00;63,05
3447,50;62,92
3447,00;62,79
3446,50;62,69
3446,00;62,64
3445,50;62,60
3445,00;62,55
3444,50;62,48
3444,00;62,39
3443,50;62,30
3443,00;62,19
3442,50;62,10
3442,00;62,03
3441,50;61,98
3441,00;61,93
3440,50;61,88
3440,00;61,82
3439,50;61,75
3439,00;61,66
3438,50;61,55
3438,00;61,45
3437,50;61,37
3437,00;61,30
3436,50;61,22
3436,00;61,13
3435,50;61,04
3435,00;60,94
3434,50;60,86
3434,00;60,81
3433,50;60,78
3433,00;60,73
3432,50;60,67
3432,00;60,58
3431,50;60,50
3431,00;60,41
3430,50;60,33
3430,00;60,26
3429,50;60,21
3429,00;60,14
3428,50;60,07
3428,00;59,99
3427,50;59,92
3427,00;59,85
3426,50;59,78
3426,00;59,73
3425,50;59,68
3425,00;59,62
3424,50;59,53
3424,00;59,44
3423,50;59,36
3423,00;59,29
3422,50;59,21
3422,00;59,12
3421,50;59,04
3421,00;58,97
3420,50;58,90
3420,00;58,83
3419,50;58,77
3419,00;58,71
3418,50;58,66
3418,00;58,63
3417,50;58,60
3417,00;58,56
3416,50;58,49
3416,00;58,41
3415,50;58,31
3415,00;58,21
3414,50;58,13
3414,00;58,05
3413,50;57,99
3413,00;57,94
3412,50;57,88
3412,00;57,81
3411,50;57,75
3411,00;57,67
3410,50;57,59
3410,00;57,51
3409,50;57,44
3409,00;57,39
3408,50;57,34
3408,00;57,30
3407,50;57,25
3407,00;57,17
3406,50;57,07
3406,00;56,98
3405,50;56,92
3405,00;56,89
3404,50;56,85
3404,00;56,81
3403,50;56,76
3403,00;56,70
3402,50;56,62
3402,00;56,56
3401,50;56,50
3401,00;56,45
3400,50;56,39
3400,00;56,34
3399,50;56,30
3399,00;56,27
3398,50;56,23
3398,00;56,19
3397,50;56,16
3397,00;56,12
3396,50;56,07
3396,00;56,03
3395,50;55,98
3395,00;55,92
3394,50;55,85
3394,00;55,77
3393,50;55,69
3393,00;55,62
3392,50;55,56
3392,00;55,53
3391,50;55,52
3391,00;55,50
3390,50;55,45
3390,00;55,39
3389,50;55,33
3389,00;55,29
3388,50;55,26
3388,00;55,24
3387,50;55,22
3387,00;55,21
3386,50;55,19
3386,00;55,17
3385,50;55,14
3385,00;55,08
3384,50;55,00
3384,00;54,92
3383,50;54,86
3383,00;54,82
3382,50;54,79
3382,00;54,77
3381,50;54,74
3381,00;54,69
3380,50;54,64
3380,00;54,60
3379,50;54,58
3379,00;54,56
3378,50;54,54
3378,00;54,52
3377,50;54,51
3377,00;54,49
3376,50;54,46
3376,00;54,42
3375,50;54,38
3375,00;54,35
3374,50;54,32
3374,00;54,29
3373,50;54,27
3373,00;54,23
3372,50;54,18
3372,00;54,13
3371,50;54,08
3371,00;54,05
3370,50;54,04
3370,00;54,03
3369,50;54,02
3369,00;53,98
3368,50;53,92
3368,00;53,87
3367,50;53,85
3367,00;53,85
3366,50;53,85
3366,00;53,86
3365,50;53,85
3365,00;53,84
3364,50;53,81
3364,00;53,77
3363,50;53,74
3363,00;53,70
3362,50;53,66
3362,00;53,64
3361,50;53,64
3361,00;53,66
3360,50;53,68
3360,00;53,69
3359,50;53,70
3359,00;53,70
3358,50;53,67
3358,00;53,64
3357,50;53,60
3357,00;53,57
3356,50;53,54
3356,00;53,52
3355,50;53,51
3355,00;53,50
3354,50;53,49
3354,00;53,49
3353,50;53,48
3353,00;53,45
3352,50;53,41
3352,00;53,38
3351,50;53,37
3351,00;53,35
3350,50;53,33
3350,00;53,31
3349,50;53,31
3349,00;53,31
3348,50;53,32
3348,00;53,34
3347,50;53,36
3347,00;53,37
3346,50;53,37
3346,00;53,37
3345,50;53,38
3345,00;53,39
3344,50;53,38
3344,00;53,36
3343,50;53,33
3343,00;53,31
3342,50;53,29
3342,00;53,28
3341,50;53,27
3341,00;53,27
3340,50;53,26
3340,00;53,24
3339,50;53,23
3339,00;53,20
3338,50;53,18
3338,00;53,17
3337,50;53,17
3337,00;53,18
3336,50;53,19
3336,00;53,20
3335,50;53,22
3335,00;53,23
3334,50;53,24
3334,00;53,23
3333,50;53,24
3333,00;53,24
3332,50;53,23
3332,00;53,23
3331,50;53,24
3331,00;53,23
3330,50;53,23
3330,00;53,24
3329,50;53,26
3329,00;53,26
3328,50;53,25
3328,00;53,23
3327,50;53,21
3327,00;53,21
3326,50;53,21
3326,00;53,21
3325,50;53,21
3325,00;53,20
3324,50;53,18
3324,00;53,17
3323,50;53,18
3323,00;53,20
3322,50;53,22
3322,00;53,24
3321,50;53,26
3321,00;53,27
3320,50;53,28
3320,00;53,28
3319,50;53,28
3319,00;53,28
3318,50;53,27
3318,00;53,24
3317,50;53,22
3317,00;53,20
3316,50;53,19
3316,00;53,19
3315,50;53,20
3315,00;53,22
3314,50;53,23
3314,00;53,24
3313,50;53,24
3313,00;53,22
3312,50;53,20
3312,00;53,20
3311,50;53,21
3311,00;53,22
3310,50;53,21
3310,00;53,19
3309,50;53,19
3309,00;53,21
3308,50;53,24
3308,00;53,26
3307,50;53,27
3307,00;53,25
3306,50;53,22
3306,00;53,19
3305,50;53,18
3305,00;53,19
3304,50;53,21
3304,00;53,22
3303,50;53,23
3303,00;53,23
3302,50;53,23
3302,00;53,23
3301,50;53,26
3301,00;53,29
3300,50;53,31
3300,00;53,32
3299,50;53,32
3299,00;53,33
3298,50;53,34
3298,00;53,35
3297,50;53,36
3297,00;53,36
3296,50;53,35
3296,00;53,34
3295,50;53,34
3295,00;53,35
3294,50;53,35
3294,00;53,35
3293,50;53,35
3293,00;53,36
3292,50;53,38
3292,00;53,39
3291,50;53,38
3291,00;53,36
3290,50;53,35
3290,00;53,35
3289,50;53,36
3289,00;53,36
3288,50;53,35
3288,00;53,33
3287,50;53,32
3287,00;53,33
3286,50;53,34
3286,00;53,37
3285,50;53,38
3285,00;53,39
3284,50;53,39
3284,00;53,40
3283,50;53,41
3283,00;53,43
3282,50;53,43
3282,00;53,43
3281,50;53,42
3281,00;53,38
3280,50;53,35
3280,00;53,34
3279,50;53,35
3279,00;53,37
3278,50;53,38
3278,00;53,38
3277,50;53,37
3277,00;53,36
3276,50;53,36
3276,00;53,37
3275,50;53,39
3275,00;53,40
3274,50;53,39
3274,00;53,39
3273,50;53,40
3273,00;53,41
3272,50;53,40
3272,00;53,39
3271,50;53,40
3271,00;53,42
3270,50;53,44
3270,00;53,45
3269,50;53,46
3269,00;53,45
3268,50;53,46
3268,00;53,47
3267,50;53,48
3267,00;53,49
3266,50;53,48
3266,00;53,48
3265,50;53,49
3265,00;53,51
3264,50;53,51
3264,00;53,50
3263,50;53,49
3263,00;53,50
3262,50;53,53
3262,00;53,57
3261,50;53,60
3261,00;53,63
3260,50;53,64
3260,00;53,65
3259,50;53,66
3259,00;53,66
3258,50;53,65
3258,00;53,63
3257,50;53,61
3257,00;53,60
3256,50;53,61
3256,00;53,64
3255,50;53,66
3255,00;53,68
3254,50;53,68
3254,00;53,69
3253,50;53,71
3253,00;53,74
3252,50;53,78
3252,00;53,80
3251,50;53,81
3251,00;53,81
3250,50;53,81
3250,00;53,81
3249,50;53,83
3249,00;53,85
3248,50;53,86
3248,00;53,86
3247,50;53,89
3247,00;53,93
3246,50;53,97
3246,00;54,00
3245,50;54,00
3245,00;54,00
3244,50;54,00
3244,00;54,01
3243,50;54,03
3243,00;54,05
3242,50;54,08
3242,00;54,10
3241,50;54,13
3241,00;54,16
3240,50;54,20
3240,00;54,27
3239,50;54,32
3239,00;54,36
3238,50;54,37
3238,00;54,38
3237,50;54,38
3237,00;54,39
3236,50;54,39
3236,00;54,42
3235,50;54,45
3235,00;54,47
3234,50;54,48
3234,00;54,49
3233,50;54,50
3233,00;54,52
3232,50;54,55
3232,00;54,59
3231,50;54,63
3231,00;54,67
3230,50;54,71
3230,00;54,76
3229,50;54,82
3229,00;54,87
3228,50;54,91
3228,00;54,95
3227,50;54,98
3227,00;55,02
